Date,Host,Service,Content
"2026-03-06T12:51:46.212Z","pdv-loja-002","bad-logs","ERROR: [06/03/2026 12:13:43] [PDV=002][PIX][PAGAMENTO] Pagamento PIX REJEITADO pelo PSP txid=PIX20260306120065002 endToEndId=E3317253700000000000000000065 rc=-22 erro=LIMITE_DIARIO_EXCEDIDO msg=Conta do pagador com restricao valor_cents=948000 banco_pagador=Nubank"
"2026-03-06T12:51:46.212Z","pdv-loja-002","bad-logs","[06/03/2026 12:33:29] [PDV=002][PIX] Iniciando transacao PIX valor=9480 chave=cpf:111.222.333-44 txid=PIX20260306120065002 nsu=887564"
"2026-03-06T12:51:46.212Z","pdv-loja-005","bad-logs","[06/03/2026 12:20:32] [PDV=005][OPERADOR] Msg='PIX REJEITADO - LIMITE_DIARIO_EXCEDIDO. Solicitar outra forma de pagamento.' | Opcoes=NOVA_FORMA,CANCELAR"
"2026-03-06T12:51:46.212Z","pdv-loja-005","bad-logs","ERROR: [06/03/2026 12:35:35] [PDV=005][PIX][PAGAMENTO] Pagamento PIX REJEITADO pelo PSP txid=PIX20260306120064005 endToEndId=E0000020800000000000000000064 rc=-22 erro=LIMITE_DIARIO_EXCEDIDO msg=Conta do pagador com restricao valor_cents=567100 banco_pagador=Nubank"
"2026-03-06T12:51:46.212Z","pdv-loja-005","bad-logs","[06/03/2026 12:30:17] [PDV=005][PIX] Iniciando transacao PIX valor=5671 chave=cpf:666.555.444-33 txid=PIX20260306120064005 nsu=887563"
"2026-03-06T12:51:45.247Z","pdv-loja-004","bad-logs","[06/03/2026 12:32:19] [PDV=004][OPERADOR] Msg='PIX REJEITADO - SALDO_INSUFICIENTE. Solicitar outra forma de pagamento.' | Opcoes=NOVA_FORMA,CANCELAR"
"2026-03-06T12:51:45.247Z","pdv-loja-004","bad-logs","ERROR: [06/03/2026 12:25:44] [PDV=004][PIX][PAGAMENTO] Pagamento PIX REJEITADO pelo PSP txid=PIX20260306120063004 endToEndId=E0118152100000000000000000063 rc=-22 erro=SALDO_INSUFICIENTE msg=Conta do pagador com restricao valor_cents=700500 banco_pagador=BancoBrasil"
"2026-03-06T12:51:45.247Z","pdv-loja-004","bad-logs","[06/03/2026 12:25:27] [PDV=004][PIX] Iniciando transacao PIX valor=7005 chave=cpf:444.333.222-11 txid=PIX20260306120063004 nsu=887562"
"2026-03-06T12:51:45.247Z","pdv-loja-004","bad-logs","[06/03/2026 12:40:31] [PDV=004][OPERADOR] Msg='PIX REJEITADO - LIMITE_DIARIO_EXCEDIDO. Solicitar outra forma de pagamento.' | Opcoes=NOVA_FORMA,CANCELAR"
"2026-03-06T12:51:45.247Z","pdv-loja-004","bad-logs","ERROR: [06/03/2026 12:17:48] [PDV=004][PIX][PAGAMENTO] Pagamento PIX REJEITADO pelo PSP txid=PIX20260306120062004 endToEndId=E6070119000000000000000000062 rc=-22 erro=LIMITE_DIARIO_EXCEDIDO msg=Conta do pagador com restricao valor_cents=159900 banco_pagador=BancoBrasil"
"2026-03-06T12:51:45.247Z","pdv-loja-004","bad-logs","[06/03/2026 12:48:32] [PDV=004][PIX] Iniciando transacao PIX valor=1599 chave=cpf:555.666.777-88 txid=PIX20260306120062004 nsu=887561"
"2026-03-06T12:51:45.247Z","pdv-loja-005","bad-logs","[06/03/2026 12:20:13] [PDV=005][OPERADOR] Msg='PIX REJEITADO - CHAVE_NAO_ENCONTRADA. Solicitar outra forma de pagamento.' | Opcoes=NOVA_FORMA,CANCELAR"
"2026-03-06T12:51:45.247Z","pdv-loja-005","bad-logs","ERROR: [06/03/2026 12:49:12] [PDV=005][PIX][PAGAMENTO] Pagamento PIX REJEITADO pelo PSP txid=PIX20260306120061005 endToEndId=E0000020800000000000000000061 rc=-22 erro=CHAVE_NAO_ENCONTRADA msg=Conta do pagador com restricao valor_cents=332500 banco_pagador=Itau"
"2026-03-06T12:51:45.247Z","pdv-loja-005","bad-logs","[06/03/2026 12:17:29] [PDV=005][PIX] Iniciando transacao PIX valor=3325 chave=cpf:123.456.789-00 txid=PIX20260306120061005 nsu=887560"
"2026-03-06T12:51:45.247Z","pdv-loja-001","bad-logs","[06/03/2026 12:52:35] [PDV=001][OPERADOR] Msg='PIX REJEITADO - CONTA_BLOQUEADA. Solicitar outra forma de pagamento.' | Opcoes=NOVA_FORMA,CANCELAR"
"2026-03-06T12:51:45.247Z","pdv-loja-001","bad-logs","ERROR: [06/03/2026 12:26:47] [PDV=001][PIX][PAGAMENTO] Pagamento PIX REJEITADO pelo PSP txid=PIX20260306120060001 endToEndId=E3317253700000000000000000060 rc=-22 erro=CONTA_BLOQUEADA msg=Conta do pagador com restricao valor_cents=1166600 banco_pagador=BancoBrasil"
"2026-03-06T12:51:45.247Z","pdv-loja-001","bad-logs","[06/03/2026 12:38:41] [PDV=001][PIX] Iniciando transacao PIX valor=11666 chave=cpf:444.333.222-11 txid=PIX20260306120060001 nsu=887559"
"2026-03-06T12:51:45.247Z","pdv-loja-004","bad-logs","ERROR: [06/03/2026 12:11:15] [PDV=004][PIX][CERTIFICADO] Alerta de expiracao de certificado mTLS tipo=PSP cn=pix-client.loja.com.br validade=2026-04-21 dias_restantes=44 rc=-70 msg=Certificado mTLS do PSP expira em 44 dias. Renovar urgentemente."
"2026-03-06T12:51:45.247Z","pdv-loja-005","bad-logs","ERROR: [06/03/2026 12:56:18] [PDV=005][PIX][CERTIFICADO] Alerta de expiracao de certificado mTLS tipo=PSP cn=pix-client.loja.com.br validade=2026-04-01 dias_restantes=42 rc=-70 msg=Certificado mTLS do PSP expira em 42 dias. Renovar urgentemente."
"2026-03-06T12:51:45.247Z","pdv-loja-001","bad-logs","ERROR: [06/03/2026 12:43:13] [PDV=001][PIX][CERTIFICADO] Alerta de expiracao de certificado mTLS tipo=PSP cn=pix-client.loja.com.br validade=2026-04-10 dias_restantes=15 rc=-70 msg=Certificado mTLS do PSP expira em 15 dias. Renovar urgentemente."
"2026-03-06T12:51:45.247Z","pdv-loja-005","bad-logs","[06/03/2026 12:49:11] Analise de recursos PIX Gateway=== Conexoes PSP ===Pool Ativo: 6Pool Livre: 4Pool Maximo: 10Uso Pool (%): 6Essa informação é confidencial=== Fila de Transacoes ===Pendentes: 15Processando: 1Timeout: 1=== Latencia ===Media DICT (ms): 398P95 DICT (ms): 1861Media PSP (ms): 561P95 PSP (ms): 2303=== Certificados ===mTLS PSP: Valido ate 2026-06-15mTLS BACEN: Valido ate 2026-09-20"
"2026-03-06T12:51:45.247Z","pdv-loja-004","bad-logs","[06/03/2026 12:11:47] Analise de recursos PIX Gateway=== Conexoes PSP ===Pool Ativo: 10Pool Livre: 0Pool Maximo: 10Uso Pool (%): 95%=== Fila de Transacoes ===Pendentes: 8Processando: 2Timeout: 4=== Latencia ===Media DICT (ms): 771P95 DICT (ms): 1911Media PSP (ms): 1233P95 PSP (ms): 3471=== Certificados ===mTLS PSP: Valido ate 2026-06-15mTLS BACEN: Valido ate 2026-09-20"
"2026-03-06T12:51:45.247Z","pdv-loja-003","bad-logs","[06/03/2026 12:41:44] Analise de recursos PIX Gateway=== Conexoes PSP ===Pool Ativo: 6Pool Livre: 4Pool Maximo: 10Uso Pool (%): 87%=== Fila de Transacoes ===Pendentes: 30Processando: 1Timeout: 2=== Latencia ===Media DICT (ms): 219P95 DICT (ms): 1186Media PSP (ms): 986P95 PSP (ms): 3109=== Certificados ===mTLS PSP: Valido ate 2026-06-15mTLS BACEN: Valido ate 2026-09-20"
"2026-03-06T12:51:45.247Z","pdv-loja-002","bad-logs","[06/03/2026 12:31:39] Analise de recursos PIX Gateway=== Conexoes PSP ===Pool Ativo: 7Pool Livre: 3Pool Maximo: 10Uso Pool (%): 73%=== Fila de Transacoes ===Pendentes: 14Processando: 2Timeout: 1=== Latencia ===Media DICT (ms): 433P95 DICT (ms): 1558Media PSP (ms): 707P95 PSP (ms): 3952=== Certificados ===mTLS PSP: Valido ate 2026-06-15mTLS BACEN: Valido ate 2026-09-20"
"2026-03-06T12:51:45.247Z","pdv-loja-001","bad-logs","[06/03/2026 12:26:18] Analise de recursos PIX Gateway=== Conexoes PSP ===Pool Ativo: 8Pool Livre: 2Pool Maximo: 10Uso Pool (%): 66%=== Fila de Transacoes ===Pendentes: 7Processando: 3Timeout: 2=== Latencia ===Media DICT (ms): 266P95 DICT (ms): 1267Media PSP (ms): 531P95 PSP (ms): 2406=== Certificados ===mTLS PSP: Valido ate 2026-06-15mTLS BACEN: Valido ate 2026-09-20"
"2026-03-06T12:51:44.307Z","pdv-loja-005","bad-logs","[06/03/2026 12:16:58] [PDV=005][PIX][CONCILIACAO] Resultado total_transacoes=56 conciliadas_ok=55 divergencias=1 valor_total_pix_cents=85815124 valor_total_vendas_cents=85849923"
"2026-03-06T12:51:44.307Z","pdv-loja-005","bad-logs","ERROR: [06/03/2026 12:36:18] [PDV=005][PIX][CONCILIACAO] Transacao PIX sem venda correspondente txid=PIX20260306767546005 endToEndId=E3317253748327606040931077350 valor_cents=137863 tipo=PIX_SEM_VENDA msg=Pagamento PIX recebido mas nao localizado no sistema de vendas"
"2026-03-06T12:51:44.307Z","pdv-loja-005","bad-logs","ERROR: [06/03/2026 12:20:54] [PDV=005][PIX][CONCILIACAO] Divergencia encontrada txid=PIX20260306351289005 valor_pix_cents=427434 valor_venda_cents=119458 diferenca_cents=34799 tipo=VALOR_DIVERGENTE"
"2026-03-06T12:51:44.307Z","pdv-loja-005","bad-logs","[06/03/2026 12:13:27] [PDV=005][PIX][CONCILIACAO] Inicio conciliacao PIX periodo=2026-03-06T08:00:00/2026-03-06T12:00:00 loja=005"
"2026-03-06T12:51:44.307Z","pdv-loja-004","bad-logs","[06/03/2026 12:29:24] [PDV=004][PIX][CONCILIACAO] Resultado total_transacoes=48 conciliadas_ok=47 divergencias=1 valor_total_pix_cents=64841381 valor_total_vendas_cents=64879198"
"2026-03-06T12:51:44.307Z","pdv-loja-004","bad-logs","ERROR: [06/03/2026 12:36:27] [PDV=004][PIX][CONCILIACAO] Transacao PIX sem venda correspondente txid=PIX20260306368215004 endToEndId=E0041696885653064917055259975 valor_cents=291253 tipo=PIX_SEM_VENDA msg=Pagamento PIX recebido mas nao localizado no sistema de vendas"
"2026-03-06T12:51:44.307Z","pdv-loja-004","bad-logs","ERROR: [06/03/2026 12:23:50] [PDV=004][PIX][CONCILIACAO] Divergencia encontrada txid=PIX20260306281580004 valor_pix_cents=250875 valor_venda_cents=112420 diferenca_cents=37817 tipo=VALOR_DIVERGENTE"
"2026-03-06T12:51:44.307Z","pdv-loja-004","bad-logs","[06/03/2026 12:53:30] [PDV=004][PIX][CONCILIACAO] Inicio conciliacao PIX periodo=2026-03-06T08:00:00/2026-03-06T12:00:00 loja=004"
"2026-03-06T12:51:44.307Z","pdv-loja-003","bad-logs","[06/03/2026 12:17:47] [PDV=003][PIX][CONCILIACAO] Resultado total_transacoes=43 conciliadas_ok=42 divergencias=1 valor_total_pix_cents=67225214 valor_total_vendas_cents=67248530"
"2026-03-06T12:51:44.307Z","pdv-loja-003","bad-logs","ERROR: [06/03/2026 12:17:20] [PDV=003][PIX][CONCILIACAO] Transacao PIX sem venda correspondente txid=PIX20260306944187003 endToEndId=E3317253755893857683691589565 valor_cents=72835 tipo=PIX_SEM_VENDA msg=Pagamento PIX recebido mas nao localizado no sistema de vendas"
"2026-03-06T12:51:44.307Z","pdv-loja-003","bad-logs","ERROR: [06/03/2026 12:38:27] [PDV=003][PIX][CONCILIACAO] Divergencia encontrada txid=PIX20260306231751003 valor_pix_cents=393766 valor_venda_cents=271270 diferenca_cents=23316 tipo=VALOR_DIVERGENTE"
"2026-03-06T12:51:44.307Z","pdv-loja-003","bad-logs","[06/03/2026 12:26:18] [PDV=003][PIX][CONCILIACAO] Inicio conciliacao PIX periodo=2026-03-06T08:00:00/2026-03-06T12:00:00 loja=003"
"2026-03-06T12:51:44.307Z","pdv-loja-002","bad-logs","[06/03/2026 12:37:57] [PDV=002][PIX][CONCILIACAO] Resultado total_transacoes=64 conciliadas_ok=63 divergencias=1 valor_total_pix_cents=79475165 valor_total_vendas_cents=79499981"
"2026-03-06T12:51:44.307Z","pdv-loja-002","bad-logs","ERROR: [06/03/2026 12:48:15] [PDV=002][PIX][CONCILIACAO] Transacao PIX sem venda correspondente txid=PIX20260306715320002 endToEndId=E6087250426956883129033932484 valor_cents=161313 tipo=PIX_SEM_VENDA msg=Pagamento PIX recebido mas nao localizado no sistema de vendas"
"2026-03-06T12:51:44.307Z","pdv-loja-002","bad-logs","ERROR: [06/03/2026 12:44:48] [PDV=002][PIX][CONCILIACAO] Divergencia encontrada txid=PIX20260306753398002 valor_pix_cents=190581 valor_venda_cents=481488 diferenca_cents=24816 tipo=VALOR_DIVERGENTE"
"2026-03-06T12:51:44.307Z","pdv-loja-002","bad-logs","[06/03/2026 12:42:54] [PDV=002][PIX][CONCILIACAO] Inicio conciliacao PIX periodo=2026-03-06T08:00:00/2026-03-06T12:00:00 loja=002"
"2026-03-06T12:51:44.307Z","pdv-loja-001","bad-logs","[06/03/2026 12:39:21] [PDV=001][PIX][CONCILIACAO] Resultado total_transacoes=64 conciliadas_ok=63 divergencias=1 valor_total_pix_cents=112212811 valor_total_vendas_cents=112225190"
"2026-03-06T12:51:44.307Z","pdv-loja-001","bad-logs","ERROR: [06/03/2026 12:56:24] [PDV=001][PIX][CONCILIACAO] Transacao PIX sem venda correspondente txid=PIX20260306189773001 endToEndId=E6087250485769445321580633763 valor_cents=202947 tipo=PIX_SEM_VENDA msg=Pagamento PIX recebido mas nao localizado no sistema de vendas"
"2026-03-06T12:51:44.307Z","pdv-loja-001","bad-logs","ERROR: [06/03/2026 12:55:19] [PDV=001][PIX][CONCILIACAO] Divergencia encontrada txid=PIX20260306621165001 valor_pix_cents=474599 valor_venda_cents=221586 diferenca_cents=12379 tipo=VALOR_DIVERGENTE"
"2026-03-06T12:51:44.307Z","pdv-loja-001","bad-logs","[06/03/2026 12:35:21] [PDV=001][PIX][CONCILIACAO] Inicio conciliacao PIX periodo=2026-03-06T08:00:00/2026-03-06T12:00:00 loja=001"
"2026-03-06T12:51:43.315Z","pdv-loja-004","bad-logs","ERROR: [06/03/2026 12:45:35] [PDV=004][PIX][DEVOLUCAO] Falha na devolucao PIX txid=PIX20260306120059004 devolucaoId=D6074694800000000000000000059 rc=-12 erro=PSP_REJEITOU_DEVOLUCAO msg=O PSP do pagador rejeitou a devolucao: saldo insuficiente na conta transitoria / Exception: com.pix.exception.DevolucaoException: PSP_REJECTION saldo_transitoria_cents=161702 valor_solicitado_cents=1938300	at com.pix.service.DevolucaoService.processaDevolucao(DevolucaoService.java:156)	at java.lang.Thread.run(Thread.java:1119)"
"2026-03-06T12:51:43.315Z","pdv-loja-004","bad-logs","[06/03/2026 12:40:10] [PDV=004][PIX][DEVOLUCAO] Solicitacao de devolucao PIX txid=PIX20260306120059004 endToEndId=E0000020800000000000000000059 valor_devolucao_cents=1938300 motivo=PRODUTO_DEFEITUOSO devolucaoId=D6074694800000000000000000059"
"2026-03-06T12:51:43.315Z","pdv-loja-001","bad-logs","ERROR: [06/03/2026 12:53:34] [PDV=001][PIX][DEVOLUCAO] Falha na devolucao PIX txid=PIX20260306120058001 devolucaoId=D1823612000000000000000000058 rc=-12 erro=PSP_REJEITOU_DEVOLUCAO msg=O PSP do pagador rejeitou a devolucao: saldo insuficiente na conta transitoria / Exception: com.pix.exception.DevolucaoException: PSP_REJECTION saldo_transitoria_cents=837325 valor_solicitado_cents=1324200	at com.pix.service.DevolucaoService.processaDevolucao(DevolucaoService.java:156)	at java.lang.Thread.run(Thread.java:1119)"
"2026-03-06T12:51:43.315Z","pdv-loja-001","bad-logs","[06/03/2026 12:29:44] [PDV=001][PIX][DEVOLUCAO] Solicitacao de devolucao PIX txid=PIX20260306120058001 endToEndId=E1823612000000000000000000058 valor_devolucao_cents=1324200 motivo=PRODUTO_DEFEITUOSO devolucaoId=D1823612000000000000000000058"
"2026-03-06T12:51:43.315Z","pdv-loja-003","bad-logs","ERROR: [06/03/2026 12:15:34] [PDV=003][PIX][DEVOLUCAO] Falha na devolucao PIX txid=PIX20260306120057003 devolucaoId=D1823612000000000000000000057 rc=-12 erro=PSP_REJEITOU_DEVOLUCAO msg=O PSP do pagador rejeitou a devolucao: saldo insuficiente na conta transitoria / Exception: com.pix.exception.DevolucaoException: PSP_REJECTION saldo_transitoria_cents=327894 valor_solicitado_cents=343700	at com.pix.service.DevolucaoService.processaDevolucao(DevolucaoService.java:156)	at java.lang.Thread.run(Thread.java:1119)"
"2026-03-06T12:51:43.315Z","pdv-loja-003","bad-logs","[06/03/2026 12:18:29] [PDV=003][PIX][DEVOLUCAO] Solicitacao de devolucao PIX txid=PIX20260306120057003 endToEndId=E1823612000000000000000000057 valor_devolucao_cents=343700 motivo=PRODUTO_DEFEITUOSO devolucaoId=D1823612000000000000000000057"
"2026-03-06T12:51:43.315Z","pdv-loja-004","bad-logs","ERROR: [06/03/2026 12:38:48] [PDV=004][PIX][DEVOLUCAO] Falha na devolucao PIX txid=PIX20260306120056004 devolucaoId=D1823612000000000000000000056 rc=-12 erro=PSP_REJEITOU_DEVOLUCAO msg=O PSP do pagador rejeitou a devolucao: saldo insuficiente na conta transitoria / Exception: com.pix.exception.DevolucaoException: PSP_REJECTION saldo_transitoria_cents=46309 valor_solicitado_cents=415400	at com.pix.service.DevolucaoService.processaDevolucao(DevolucaoService.java:156)	at java.lang.Thread.run(Thread.java:1119)"
"2026-03-06T12:51:43.315Z","pdv-loja-004","bad-logs","[06/03/2026 12:59:35] [PDV=004][PIX][DEVOLUCAO] Solicitacao de devolucao PIX txid=PIX20260306120056004 endToEndId=E6087250400000000000000000056 valor_devolucao_cents=415400 motivo=PRODUTO_DEFEITUOSO devolucaoId=D1823612000000000000000000056"
"2026-03-06T12:51:43.315Z","pdv-loja-002","bad-logs","ERROR: [06/03/2026 12:29:47] [PDV=002][PIX][DEVOLUCAO] Falha na devolucao PIX txid=PIX20260306120055002 devolucaoId=D0041696800000000000000000055 rc=-12 erro=PSP_REJEITOU_DEVOLUCAO msg=O PSP do pagador rejeitou a devolucao: saldo insuficiente na conta transitoria / Exception: com.pix.exception.DevolucaoException: PSP_REJECTION saldo_transitoria_cents=666106 valor_solicitado_cents=1106400	at com.pix.service.DevolucaoService.processaDevolucao(DevolucaoService.java:156)	at java.lang.Thread.run(Thread.java:1119)"
"2026-03-06T12:51:43.315Z","pdv-loja-002","bad-logs","[06/03/2026 12:10:59] [PDV=002][PIX][DEVOLUCAO] Solicitacao de devolucao PIX txid=PIX20260306120055002 endToEndId=E6074694800000000000000000055 valor_devolucao_cents=1106400 motivo=PRODUTO_DEFEITUOSO devolucaoId=D0041696800000000000000000055"
"2026-03-06T12:51:43.315Z","pdv-loja-004","bad-logs","ERROR: [06/03/2026 12:56:55] [PDV=004][PIX][TRANSACAO] Transacao PIX BLOQUEADA txid=PIX20260306120054004 motivo=ANTIFRAUDE rc=-99 valor_cents=6695400"
"2026-03-06T12:51:43.315Z","pdv-loja-004","bad-logs","ERROR: [06/03/2026 12:50:56] [PDV=004][PIX][ANTIFRAUDE] Transacao bloqueada por suspeita de fraude txid=PIX20260306120054004 rc=-99 erro=FRAUDE_DETECTADA motivo=VELOCIDADE_TRANSACIONAL score_risco=94 msg=Multiplas transacoes de alto valor em curto periodo chave=cnpj:83.283.264/0001-97 qtd_ultimas_1h=8 valor_acumulado_1h_cents=47504103"
"2026-03-06T12:51:43.315Z","pdv-loja-004","bad-logs","[06/03/2026 12:54:29] [PDV=004][PIX] Iniciando transacao PIX valor=66954 chave=cnpj:83.283.264/0001-97 txid=PIX20260306120054004 nsu=887553"
"2026-03-06T12:51:43.315Z","pdv-loja-005","bad-logs","ERROR: [06/03/2026 12:42:10] [PDV=005][PIX][TRANSACAO] Transacao PIX BLOQUEADA txid=PIX20260306120053005 motivo=ANTIFRAUDE rc=-99 valor_cents=1751500"
"2026-03-06T12:51:43.315Z","pdv-loja-005","bad-logs","ERROR: [06/03/2026 12:18:31] [PDV=005][PIX][ANTIFRAUDE] Transacao bloqueada por suspeita de fraude txid=PIX20260306120053005 rc=-99 erro=FRAUDE_DETECTADA motivo=VELOCIDADE_TRANSACIONAL score_risco=90 msg=Multiplas transacoes de alto valor em curto periodo chave=cnpj:58.907.626/0001-62 qtd_ultimas_1h=23 valor_acumulado_1h_cents=59347984"
"2026-03-06T12:51:43.315Z","pdv-loja-005","bad-logs","[06/03/2026 12:26:25] [PDV=005][PIX] Iniciando transacao PIX valor=17515 chave=cnpj:58.907.626/0001-62 txid=PIX20260306120053005 nsu=887552"
"2026-03-06T12:51:43.315Z","pdv-loja-003","bad-logs","ERROR: [06/03/2026 12:18:18] [PDV=003][PIX][TRANSACAO] Transacao PIX BLOQUEADA txid=PIX20260306120052003 motivo=ANTIFRAUDE rc=-99 valor_cents=3069600"
"2026-03-06T12:51:43.315Z","pdv-loja-003","bad-logs","ERROR: [06/03/2026 12:16:52] [PDV=003][PIX][ANTIFRAUDE] Transacao bloqueada por suspeita de fraude txid=PIX20260306120052003 rc=-99 erro=FRAUDE_DETECTADA motivo=VELOCIDADE_TRANSACIONAL score_risco=86 msg=Multiplas transacoes de alto valor em curto periodo chave=cnpj:53.789.849/0001-99 qtd_ultimas_1h=24 valor_acumulado_1h_cents=38119335"
"2026-03-06T12:51:43.315Z","pdv-loja-003","bad-logs","[06/03/2026 12:19:18] [PDV=003][PIX] Iniciando transacao PIX valor=30696 chave=cnpj:53.789.849/0001-99 txid=PIX20260306120052003 nsu=887551"
"2026-03-06T12:51:43.315Z","pdv-loja-001","bad-logs","ERROR: [06/03/2026 12:47:32] [PDV=001][PIX][TRANSACAO] Transacao PIX BLOQUEADA txid=PIX20260306120051001 motivo=ANTIFRAUDE rc=-99 valor_cents=3657000"
"2026-03-06T12:51:42.249Z","pdv-loja-001","bad-logs","ERROR: [06/03/2026 12:16:38] [PDV=001][PIX][ANTIFRAUDE] Transacao bloqueada por suspeita de fraude txid=PIX20260306120051001 rc=-99 erro=FRAUDE_DETECTADA motivo=VELOCIDADE_TRANSACIONAL score_risco=93 msg=Multiplas transacoes de alto valor em curto periodo chave=cnpj:67.406.124/0001-54 qtd_ultimas_1h=20 valor_acumulado_1h_cents=45220644"
"2026-03-06T12:51:42.249Z","pdv-loja-001","bad-logs","[06/03/2026 12:58:30] [PDV=001][PIX] Iniciando transacao PIX valor=36570 chave=cnpj:67.406.124/0001-54 txid=PIX20260306120051001 nsu=887550"
"2026-03-06T12:51:42.249Z","pdv-loja-004","bad-logs","ERROR: [06/03/2026 12:51:48] [PDV=004][PIX][TRANSACAO] Transacao PIX BLOQUEADA txid=PIX20260306120050004 motivo=ANTIFRAUDE rc=-99 valor_cents=3524300"
"2026-03-06T12:51:42.249Z","pdv-loja-004","bad-logs","ERROR: [06/03/2026 12:54:34] [PDV=004][PIX][ANTIFRAUDE] Transacao bloqueada por suspeita de fraude txid=PIX20260306120050004 rc=-99 erro=FRAUDE_DETECTADA motivo=VELOCIDADE_TRANSACIONAL score_risco=94 msg=Multiplas transacoes de alto valor em curto periodo chave=cnpj:13.199.456/0001-10 qtd_ultimas_1h=22 valor_acumulado_1h_cents=75852160"
"2026-03-06T12:51:42.249Z","pdv-loja-004","bad-logs","[06/03/2026 12:16:56] [PDV=004][PIX] Iniciando transacao PIX valor=35243 chave=cnpj:13.199.456/0001-10 txid=PIX20260306120050004 nsu=887549"
"2026-03-06T12:51:42.249Z","pdv-loja-001","bad-logs","[06/03/2026 12:56:39] [PDV=001][VENDA][CANCELADA] COO=5571 motivo=PIX_FALHA_PSP valor_cents=3628800"
"2026-03-06T12:51:42.249Z","pdv-loja-001","bad-logs","ERROR: [06/03/2026 12:38:47] [PDV=001][PIX][TRANSACAO] Transacao PIX FALHOU txid=PIX20260306120049001 motivo=PSP_INDISPONIVEL rc=-6 valor_cents=3628800 tentativa=3/3 status_final=FALHA_DEFINITIVA"
"2026-03-06T12:51:42.249Z","pdv-loja-001","bad-logs","ERROR: [06/03/2026 12:43:39] [PDV=001][PIX][PSP] Erro de comunicacao com PSP rc=-6 erro=CONNECTION_REFUSED endpoint=/10.50.1.20:8443/api/v2/pix msg=Servico do PSP indisponivel / Exception: java.net.ConnectException: failed to connect to /10.50.1.20 (port 8443) from /10.0.2.15 (port 55112) after 5000ms: isConnected failed: ECONNREFUSED (Connection refused)	at libcore.io.IoBridge.isConnected(IoBridge.java:347)	at com.pix.gateway.PspClient.enviaTransacao(PspClient.java:78)	at java.lang.Thread.run(Thread.java:1119)"
"2026-03-06T12:51:42.249Z","pdv-loja-001","bad-logs","ERROR: [06/03/2026 12:59:33] [PDV=001][PIX][TRANSACAO] Transacao PIX REJEITADA txid=PIX20260306120049001 motivo=PSP_INDISPONIVEL rc=-6 valor_cents=3628800 tentativa=2/3"
"2026-03-06T12:51:42.249Z","pdv-loja-001","bad-logs","ERROR: [06/03/2026 12:10:38] [PDV=001][PIX][PSP] Erro de comunicacao com PSP rc=-6 erro=CONNECTION_REFUSED endpoint=/10.50.1.20:8443/api/v2/pix msg=Servico do PSP indisponivel / Exception: java.net.ConnectException: failed to connect to /10.50.1.20 (port 8443) from /10.0.2.15 (port 55111) after 5000ms: isConnected failed: ECONNREFUSED (Connection refused)	at libcore.io.IoBridge.isConnected(IoBridge.java:347)	at com.pix.gateway.PspClient.enviaTransacao(PspClient.java:78)	at java.lang.Thread.run(Thread.java:1119)"
"2026-03-06T12:51:42.249Z","pdv-loja-001","bad-logs","ERROR: [06/03/2026 12:40:12] [PDV=001][PIX][TRANSACAO] Transacao PIX REJEITADA txid=PIX20260306120049001 motivo=PSP_INDISPONIVEL rc=-6 valor_cents=3628800 tentativa=1/3"
"2026-03-06T12:51:42.249Z","pdv-loja-001","bad-logs","ERROR: [06/03/2026 12:39:20] [PDV=001][PIX][PSP] Erro de comunicacao com PSP rc=-6 erro=CONNECTION_REFUSED endpoint=/10.50.1.20:8443/api/v2/pix msg=Servico do PSP indisponivel / Exception: java.net.ConnectException: failed to connect to /10.50.1.20 (port 8443) from /10.0.2.15 (port 55110) after 5000ms: isConnected failed: ECONNREFUSED (Connection refused)	at libcore.io.IoBridge.isConnected(IoBridge.java:347)	at com.pix.gateway.PspClient.enviaTransacao(PspClient.java:78)	at java.lang.Thread.run(Thread.java:1119)"
"2026-03-06T12:51:42.249Z","pdv-loja-001","bad-logs","[06/03/2026 12:25:12] [PDV=001][PIX] Iniciando transacao PIX valor=36288 chave=cpf:444.333.222-11 txid=PIX20260306120049001 nsu=887548"
"2026-03-06T12:51:42.249Z","pdv-loja-002","bad-logs","[06/03/2026 12:35:35] [PDV=002][VENDA][CANCELADA] COO=5530 motivo=PIX_FALHA_PSP valor_cents=2752000"
"2026-03-06T12:51:42.249Z","pdv-loja-002","bad-logs","ERROR: [06/03/2026 12:53:36] [PDV=002][PIX][TRANSACAO] Transacao PIX FALHOU txid=PIX20260306120048002 motivo=PSP_INDISPONIVEL rc=-6 valor_cents=2752000 tentativa=3/3 status_final=FALHA_DEFINITIVA"
"2026-03-06T12:51:42.249Z","pdv-loja-002","bad-logs","ERROR: [06/03/2026 12:39:16] [PDV=002][PIX][PSP] Erro de comunicacao com PSP rc=-6 erro=CONNECTION_REFUSED endpoint=/10.50.1.20:8443/api/v2/pix msg=Servico do PSP indisponivel / Exception: java.net.ConnectException: failed to connect to /10.50.1.20 (port 8443) from /10.0.2.15 (port 54239) after 5000ms: isConnected failed: ECONNREFUSED (Connection refused)	at libcore.io.IoBridge.isConnected(IoBridge.java:347)	at com.pix.gateway.PspClient.enviaTransacao(PspClient.java:78)	at java.lang.Thread.run(Thread.java:1119)"
